nodo_partenza,nodo_arrivo,peso_arco
2,92,4
2,93,44
2,94,39
2,95,2
2,97,36
2,99,9
2,101,46
2,103,20
2,104,2
2,105,20
2,110,41
2,111,35
2,112,18
2,113,21
2,115,18
2,116,40
2,117,40
2,119,24
2,120,7
2,122,18
3,0,37
3,2,29
3,5,48
3,6,29
3,8,25
3,9,7
3,10,42
3,13,34
3,14,19
3,15,17
3,16,8
3,18,45
3,19,8
3,20,14
3,21,25
3,23,2
3,24,26
3,27,1
3,30,6
3,31,33
3,32,44
3,36,9
3,40,5
3,41,30
3,44,35
3,45,14
3,48,20
3,51,40
3,52,13
3,53,23
3,56,25
3,57,46
3,58,37
3,60,37
3,61,13
3,64,4
3,66,30
3,67,34
3,71,7
3,75,35
3,78,42
3,79,27
3,81,42
3,83,5
3,84,3
3,86,41
3,87,20
3,88,37
3,89,28
3,90,35
3,91,18
3,96,45
3,98,3
3,101,46
3,105,18
3,106,42
3,108,41
3,109,16
3,110,29
3,114,24
3,116,37
3,118,4
3,119,32
3,121,47
3,124,14
4,0,2
4,6,24
4,9,49
4,10,30
4,12,48
4,15,42
4,16,48
4,21,46
4,23,43
4,24,41
4,25,21
4,27,23
4,28,17
4,36,6
4,37,2
4,38,39
4,42,16
4,44,20
4,47,20
4,48,44
4,54,22
4,55,18
4,57,21
4,58,49
4,61,2
4,62,4
4,63,28
4,66,24
4,70,44
4,71,10
4,72,24
4,73,40
4,74,16
4,75,48
4,77,6
4,78,46
4,80,46
4,81,41
4,83,34
4,84,25
4,85,37
4,88,39
4,91,36
4,92,9
4,94,48
4,96,30
4,97,7
4,99,6
4,101,14
4,103,8
4,104,12
4,106,8
4,109,27
4,113,47
4,114,30
4,120,37
4,121,4
4,122,38
4,123,9
5,1,37
5,2,18
5,13,18
5,17,29
5,19,39
5,21,44
5,22,40
5,24,15
5,28,6
5,29,45
5,30,39
5,31,22
5,32,50
5,34,41
5,35,7
5,36,29
5,37,25
5,38,42
5,39,10
5,43,10
5,44,35
5,47,34
5,48,18
5,51,42
5,54,5
5,57,9
5,59,21
5,60,50
5,63,24
5,64,27
5,67,9
5,68,17
5,70,41
5,71,13
5,73,14
5,76,30
5,77,3
5,80,2
5,84,7
5,88,25
5,90,45
5,91,31
5,92,21
5,93,41
5,94,27
5,96,46
5,102,34
5,103,50
5,105,10
5,106,44
5,109,44
5,110,5
5,111,30
5,115,42
5,118,5
5,119,9
5,121,1
5,122,29
6,0,23
6,1,30
6,2,37
6,3,31
6,4,30
6,8,28
6,9,16
6,11,31
6,12,28
6,13,19
6,14,6
6,15,4
6,19,42
6,20,14
6,27,15
6,28,44
6,33,14
6,34,31
6,35,29
6,36,31
6,37,44
6,38,12
6,39,16
6,40,38
6,42,32
6,44,12
6,47,6
6,48,19
6,49,14
6,50,10
6,54,26
6,55,44
6,56,11
6,58,29
6,59,46
6,60,4
6,62,41
6,67,31
6,69,23
6,71,40
6,72,27
6,74,8
6,80,49
6,81,38
6,82,28
6,86,20
6,87,13
6,88,20
6,90,43
6,91,34
6,96,32
6,102,32
6,103,16
6,106,47
6,110,8
6,111,26
6,118,22
6,119,11
6,121,40
6,123,42
7,1,41
7,2,13
7,3,38
7,4,1
7,6,8
7,13,6
7,15,27
7,17,30
7,20,3
7,21,49
7,22,34
7,25,44
7,26,10
7,28,12
7,29,46
7,30,46
7,31,3
7,32,2
7,37,14
7,38,31
7,41,3
7,43,43
7,50,23
7,53,43
7,57,3
7,58,45
7,61,28
7,62,5
7,63,27
7,67,6
7,68,43
7,69,50
7,72,42
7,73,15
7,75,26
7,78,31
7,79,30
7,81,35
7,82,32
7,85,30
7,88,30
7,94,36
7,96,5
7,97,44
7,101,46
7,102,11
7,103,27
7,104,27
7,105,23
7,106,48
7,109,16
7,110,50
7,111,21
7,112,47
7,113,12
7,114,20
7,115,17
7,116,21
7,118,15
7,119,37
7,120,9
7,124,49
8,1,6
8,2,16
8,3,24
8,4,36
8,9,48
8,11,4
8,12,33
8,14,48
8,15,18
8,19,41
8,20,39
8,21,10
8,22,28
8,23,20
8,25,3
8,30,50
8,34,48
8,35,30
8,36,19
8,38,32
8,40,9
8,41,41
8,42,39
8,45,12
8,46,20
8,47,29
8,49,3
8,50,43
8,53,42
8,54,43
8,57,32
8,59,24
8,61,9
8,62,49
8,63,39
8,64,35
8,69,6
8,71,47
8,75,24
8,77,15
8,79,34
8,80,45
8,81,20
8,83,30
8,85,26
8,88,12
8,89,27
8,90,46
8,91,12
8,98,38
8,99,43
8,103,20
8,106,48
8,107,32
8,108,26
8,109,14
8,113,44
8,114,20
8,116,49
8,120,26
8,121,33
8,122,24
9,1,13
9,7,1
9,10,9
9,12,23
9,13,40
9,14,48
9,15,47
9,16,40
9,17,16
9,18,36
9,19,5
9,20,13
9,21,7
9,25,19
9,29,10
9,31,15
9,32,23
9,33,23
9,35,3
9,37,10
9,40,38
9,41,28
9,42,29
9,44,36
9,45,6
9,48,2
9,49,4
9,50,26
9,53,7
9,54,22
9,55,30
9,56,35
9,57,15
9,58,22
9,59,34
9,65,28
9,68,7
9,69,19
9,70,9
9,74,36
9,76,25
9,77,23
9,79,44
9,80,37
9,82,3
9,83,16
9,84,40
9,87,27
9,88,33
9,90,42
9,93,41
9,97,11
9,99,25
9,100,39
9,102,2
9,103,32
9,105,9
9,107,24
9,109,27
9,115,13
9,116,12
9,117,31
9,118,27
9,119,36
9,121,18
9,122,19
9,123,47
10,0,40
10,2,16
10,4,41
10,6,36
10,11,7
10,12,16
10,13,2
10,15,4
10,16,49
10,22,49
10,23,3
10,25,35
10,26,10
10,28,23
10,29,23
10,30,49
10,32,27
10,35,1
10,37,38
10,39,32
10,42,3
10,44,29
10,45,49
10,47,5
10,51,27
10,57,27
10,59,17
10,60,35
10,61,3
10,62,31
10,63,1
10,66,34
10,67,49
10,68,16
10,69,22
10,70,44
10,72,29
10,74,41
10,75,41
10,77,40
10,81,43
10,82,29
10,83,41
10,84,46
10,88,3
10,89,27
10,90,49
10,95,7
10,98,25
10,101,42
10,104,40
10,105,11
10,106,3
10,107,16
10,108,18
10,110,44
10,111,32
10,113,32
10,114,26
10,119,42
10,120,31
10,121,39
10,122,38
11,1,38
11,2,12
11,4,29
11,5,4
11,7,6
11,10,27
11,12,34
11,14,43
11,17,28
11,18,44
11,20,32
11,21,32
11,22,22
11,23,9
11,24,17
11,25,22
11,26,34
11,28,34
11,29,43
11,32,12
11,39,45
11,40,4
11,41,31
11,42,44
11,43,14
11,45,26
11,46,37
11,50,20
11,55,50
11,57,1
11,59,37
11,60,31
11,64,7
11,67,18
11,68,9
11,70,12
11,75,6
11,76,50
11,77,49
11,80,13
11,81,12
11,84,22
11,86,5
11,89,1
11,98,7
11,99,35
11,100,30
11,102,17
11,103,6
11,105,38
11,109,27
11,111,46
11,112,3
11,116,23
11,121,33
11,122,30
11,123,1
11,124,40
12,0,50
12,3,49
12,4,5
12,8,12
12,9,21
12,10,4
12,14,24
12,16,31
12,18,50
12,21,39
12,22,3
12,25,50
12,27,37
12,31,48
12,32,50
12,33,23
12,34,10
12,37,19
12,38,29
12,42,14
12,43,17
12,45,24
12,48,37
12,49,31
12,53,4
12,57,2
12,60,10
12,61,5
12,62,38
12,63,10
12,64,13
12,65,44
12,68,37
12,70,11
12,72,20
12,75,6
12,77,25
12,78,50
12,80,6
12,81,4
12,82,45
12,86,39
12,88,49
12,90,36
12,91,14
12,94,9
12,95,27
12,97,22
12,98,22
12,99,9
12,100,30
12,103,47
12,104,47
12,106,33
12,109,34
12,112,22
12,114,26
12,115,12
12,117,17
12,120,10
12,121,49
12,123,46
13,1,7
13,2,41
13,3,24
13,5,11
13,9,46
13,11,18
13,14,21
13,16,8
13,18,34
13,19,6
13,20,6
13,21,14
13,22,5
13,23,6
13,25,3
13,26,23
13,28,15
13,29,39
13,30,31
13,35,14
13,37,13
13,38,5
13,39,1
13,40,19
13,43,32
13,47,50
13,48,9
13,49,36
13,50,38
13,51,5
13,52,7
13,54,28
13,61,45
13,63,18
13,64,8
13,65,19
13,67,35
13,68,26
13,74,19
13,80,4
13,81,23
13,82,18
13,90,40
13,91,18
13,92,50
13,93,21
13,94,5
13,95,15
13,97,18
13,98,45
13,99,45
13,101,9
13,102,33
13,103,22
13,104,10
13,107,12
13,108,49
13,109,24
13,111,5
13,112,50
13,114,22
13,115,29
13,116,46
13,117,34
13,118,12
13,119,8
13,122,1
13,123,25
14,1,20
14,5,43
14,6,21
14,9,44
14,10,9
14,12,6
14,13,32
14,19,1
14,20,1
14,22,18
14,23,29
14,24,28
14,25,8
14,26,36
14,29,23
14,30,43
14,31,23
14,33,40
14,34,40
14,39,42
14,41,2
14,47,16
14,49,30
14,51,24
14,52,41
14,56,44
14,57,10
14,58,40
14,60,5
14,61,43
14,64,27
14,66,20
14,68,23
14,70,24
14,72,12
14,73,7
14,76,14
14,78,19
14,79,18
14,81,8
14,83,42
14,85,28
14,87,41
14,88,11
14,89,30
14,94,21
14,95,32
14,96,50
14,101,5
14,105,41
14,106,50
14,108,30
14,110,15
14,114,14
14,116,25
14,117,35
14,119,22
14,122,42
14,123,30
14,124,4
15,1,21
15,6,13
15,7,42
15,12,15
15,14,39
15,16,25
15,17,21
15,18,8
15,19,13
15,22,6
15,23,20
15,29,34
15,30,47
15,31,9
15,32,1
15,33,20
15,34,24
15,35,34
15,37,27
15,38,6
15,41,7
15,42,15
15,43,24
15,46,4
15,47,27
15,49,26
15,52,43
15,53,25
15,56,30
15,58,45
15,59,40
15,60,30
15,62,41
15,66,39
15,67,18
15,70,50
15,71,1
15,72,20
15,78,21
15,79,20
15,82,32
15,84,34
15,86,40
15,88,49
15,89,1
15,92,38
15,93,34
15,95,32
15,96,40
15,97,35
15,99,5
15,103,23
15,105,41
15,107,24
15,112,23
15,114,40
15,115,19
15,117,23
15,118,48
16,1,40
16,2,48
16,3,50
16,4,10
16,6,42
16,12,33
16,18,27
16,20,9
16,24,39
16,27,18
16,28,15
16,31,10
16,34,41
16,35,21
16,38,30
16,40,22
16,41,46
16,42,3
16,43,1
16,44,15
16,45,22
16,46,26
16,47,15
16,49,36
16,50,50
16,51,14
16,52,19
16,53,16
16,54,30
16,56,27
16,57,45
16,58,34
16,61,4
16,63,42
16,64,47
16,65,47
16,70,23
16,76,37
16,77,27
16,79,35
16,81,39
16,83,10
16,84,14
16,85,16
16,88,18
16,92,14
16,93,21
16,95,50
16,96,4
16,99,40
16,101,26
16,102,48
16,109,6
16,110,46
16,111,17
16,112,34
16,119,16
16,120,22
16,121,22
16,124,32
17,1,36
17,2,45
17,3,28
17,5,41
17,6,42
17,7,26
17,10,22
17,11,21
17,12,29
17,15,37
17,20,21
17,24,23
17,25,1
17,26,44
17,27,50
17,28,20
17,32,5
17,34,7
17,35,8
17,36,10
17,41,18
17,44,23
17,46,5
17,47,46
17,48,13
17,50,26
17,52,27
17,53,43
17,54,31
17,59,1
17,61,19
17,62,11
17,63,16
17,65,28
17,67,24
17,69,45
17,71,38
17,72,25
17,74,43
17,76,50
17,77,47
17,80,40
17,83,28
17,84,43
17,85,50
17,87,32
17,88,17
17,90,50
17,91,25
17,92,47
17,94,5
17,95,6
17,96,20
17,97,17
17,100,21
17,101,33
17,102,38
17,105,18
17,106,32
17,111,50
17,112,32
17,115,20
17,116,9
17,120,30
17,123,21
18,7,25
18,8,37
18,10,43
18,13,33
18,14,15
18,15,46
18,16,50
18,23,16
18,24,28
18,25,46
18,27,5
18,29,24
18,30,15
18,34,28
18,35,30
18,37,20
18,38,5
18,40,24
18,41,39
18,46,30
18,48,47
18,49,40
18,51,36
18,53,32
18,55,20
18,58,25
18,60,49
18,66,48
18,72,17
18,73,45
18,77,15
18,78,16
18,79,43
18,81,20
18,85,29
18,87,8
18,89,23
18,90,31
18,91,43
18,94,24
18,97,1
18,98,7
18,99,17
18,101,38
18,104,33
18,106,12
18,107,26
18,108,14
18,110,39
18,114,42
18,116,37
18,117,45
18,118,9
18,121,42
18,123,41
18,124,47
19,0,20
19,2,38
19,3,28
19,4,43
19,6,30
19,8,24
19,9,14
19,11,2
19,16,43
19,18,37
19,21,9
19,23,25
19,25,14
19,28,26
19,29,15
19,30,35
19,32,16
19,33,14
19,34,44
19,35,11
19,37,31
19,38,18
19,39,9
19,41,39
19,42,16
19,44,28
19,45,44
19,46,13
19,48,41
19,49,31
19,51,14
19,53,19
19,59,37
19,61,35
19,62,23
19,64,45
19,67,7
19,68,44
19,69,31
19,70,38
19,72,10
19,73,49
19,74,32
19,75,37
19,76,32
19,79,33
19,81,35
19,82,50
19,83,18
19,90,11
19,92,29
19,94,11
19,98,18
19,99,30
19,101,2
19,102,31
19,103,32
19,110,31
19,113,6
19,117,45
19,119,22
19,120,46
19,123,35
19,124,34
20,1,48
20,2,30
20,3,6
20,4,46
20,5,14
20,6,44
20,7,46
20,9,22
20,10,24
20,12,5
20,14,6
20,15,28
20,16,37
20,19,38
20,21,1
20,24,13
20,25,27
20,27,9
20,28,17
20,29,28
20,30,22
20,32,7
20,33,21
20,35,35
20,36,22
20,38,39
20,42,4
20,43,2
20,44,10
20,45,49
20,48,37
20,49,37
20,50,14
20,51,8
20,54,47
20,56,16
20,57,36
20,59,10
20,62,45
20,63,27
20,64,2
20,65,45
20,67,41
20,68,20
20,73,13
20,77,30
20,79,21
20,80,41
20,82,48
20,91,5
20,93,6
20,95,22
20,96,42
20,97,11
20,98,17
20,100,36
20,104,19
20,106,22
20,107,43
20,108,2
20,113,38
20,119,35
20,120,18
20,121,26
20,124,10
21,0,37
21,2,19
21,3,12
21,4,23
21,6,11
21,11,11
21,13,44
21,14,39
21,19,3
21,22,4
21,23,24
21,24,47
21,25,7
21,26,23
21,27,13
21,29,15
21,31,15
21,33,26
21,34,20
21,36,30
21,38,32
21,39,39
21,40,22
21,42,8
21,45,11
21,48,10
21,54,35
21,59,26
21,63,45
21,70,33
21,71,43
21,74,17
21,75,50
21,76,5
21,78,14
21,79,47
21,80,20
21,82,7
21,84,45
21,86,9
21,87,25
21,92,17
21,93,38
21,95,49
21,99,47
21,100,9
21,103,26
21,104,10
21,105,11
21,106,33
21,107,26
21,108,19
21,116,48
21,121,8
21,122,32
21,123,7
22,5,17
22,8,29
22,9,21
22,11,43
22,12,18
22,15,17
22,16,46
22,17,42
22,18,37
22,19,18
22,21,48
22,28,38
22,29,45
22,31,4
22,33,24
22,34,31
22,36,23
22,39,33
22,40,15
22,41,19
22,44,11
22,45,4
22,46,16
22,48,21
22,49,40
22,51,8
22,56,31
22,58,18
22,60,30
22,62,42
22,63,17
22,66,9
22,67,24
22,71,10
22,72,25
22,73,4
22,75,21
22,78,30
22,82,46
22,83,50
22,86,10
22,88,48
22,90,50
22,91,30
22,92,22
22,93,50
22,94,9
22,97,7
22,100,41
22,102,38
22,104,36
22,105,15
22,107,46
22,110,3
22,112,26
22,118,32
22,121,43
23,0,2
23,1,30
23,2,23
23,3,47
23,4,4
23,5,7
23,7,24
23,9,31
23,11,21
23,15,10
23,18,18
23,20,9
23,21,12
23,26,25
23,27,31
23,30,33
23,31,14
23,34,3
23,35,36
23,37,8
23,38,4
23,39,27
23,40,8
23,41,50
23,42,34
23,44,48
23,47,34
23,48,35
23,49,28
23,50,21
23,53,22
23,56,31
23,57,10
23,63,1
23,65,35
23,66,2
23,67,13
23,72,37
23,77,49
23,78,22
23,79,21
23,82,6
23,83,46
23,92,48
23,93,2
23,96,17
23,97,25
23,99,36
23,102,7
23,103,20
23,104,50
23,105,11
23,106,30
23,107,40
23,109,14
23,111,50
23,114,24
23,116,26
23,121,45
23,124,32
24,4,11
24,5,30
24,7,45
24,8,33
24,12,48
24,16,20
24,17,47
24,19,2
24,20,41
24,21,12
24,22,32
24,26,7
24,28,23
24,29,19
24,30,7
24,34,19
24,35,24
24,41,5
24,43,22
24,45,35
24,47,36
24,48,33
24,50,29
24,51,34
24,54,15
24,55,38
24,58,5
24,62,8
24,63,44
24,64,25
24,65,14
24,66,24
24,70,9
24,72,12
24,73,46
24,75,42
24,77,14
24,78,5
24,79,30
24,80,30
24,81,26
24,84,39
24,90,33
24,91,31
24,92,5
24,96,16
24,97,30
24,98,2
24,100,32
24,101,10
24,102,17
24,103,10
24,105,11
24,106,37
24,107,22
24,109,30
24,112,1
24,113,11
24,115,46
24,117,30
24,120,8
24,122,45
24,123,6
25,1,25
25,6,6
25,8,7
25,9,34
25,10,41
25,11,48
25,12,36
25,13,34
25,15,6
25,16,41
25,17,33
25,18,42
25,19,24
25,22,17
25,23,1
25,26,29
25,27,11
25,29,48
25,30,46
25,32,14
25,33,44
25,35,22
25,37,23
25,39,30
25,40,25
25,42,8
25,45,43
25,46,48
25,49,14
25,50,4
25,51,9
25,53,37
25,54,17
25,55,36
25,56,9
25,57,1
25,58,41
25,59,16
25,63,29
25,65,5
25,67,7
25,68,3
25,69,11
25,76,25
25,77,1
25,79,20
25,81,24
25,83,50
25,87,21
25,89,2
25,93,41
25,95,9
25,101,2
25,103,23
25,104,5
25,105,44
25,106,29
25,107,37
25,108,44
25,111,28
25,116,31
25,124,43
26,2,27
26,3,42
26,4,10
26,5,21
26,8,43
26,9,41
26,10,36
26,11,14
26,12,44
26,20,10
26,21,28
26,22,12
26,28,12
26,30,30
26,31,11
26,34,15
26,35,49
26,36,46
26,38,37
26,39,41
26,40,3
26,46,10
26,52,34
26,55,21
26,56,31
26,57,6
26,58,5
26,59,31
26,60,29
26,64,34
26,65,48
26,66,12
26,71,10
26,72,20
26,73,46
26,75,18
26,76,2
26,77,21
26,79,33
26,80,27
26,81,8
26,86,32
26,88,7
26,90,22
26,92,28
26,93,50
26,94,2
26,98,19
26,103,42
26,106,24
26,108,21
26,110,6
26,113,47
26,114,47
26,116,49
26,120,33
26,121,15
26,122,44
26,123,24
27,0,23
27,3,50
27,5,29
27,6,25
27,11,34
27,13,25
27,14,19
27,15,1
27,17,28
27,18,42
27,20,7
27,22,1
27,25,25
27,26,29
27,28,24
27,29,50
27,32,15
27,37,33
27,38,28
27,39,46
27,40,39
27,41,15
27,42,40
27,46,26
27,48,24
27,50,13
27,56,12
27,57,11
27,59,9
27,61,41
27,62,28
27,63,15
27,65,22
27,67,50
27,70,33
27,72,18
27,78,17
27,79,28
27,81,8
27,82,48
27,84,20
27,86,27
27,87,39
27,92,44
27,94,3
27,95,47
27,99,39
27,100,36
27,102,16
27,103,27
27,104,47
27,105,16
27,108,20
27,111,35
27,112,7
27,120,41
27,121,48
27,122,21
27,123,17
27,124,45
28,0,35
28,2,5
28,4,14
28,5,30
28,7,36
28,8,47
28,11,1
28,15,43
28,16,50
28,17,14
28,19,17
28,21,36
28,23,14
28,24,24
28,25,49
28,27,34
28,29,30
28,32,38
28,33,5
28,35,32
28,39,47
28,40,14
28,42,34
28,44,34
28,45,21
28,49,29
28,51,27
28,52,14
28,53,30
28,57,1
28,58,30
28,62,21
28,63,29
28,70,32
28,71,21
28,73,36
28,74,1
28,76,38
28,78,41
28,80,22
28,81,15
28,83,49
28,87,19
28,89,8
28,91,26
28,98,8
28,99,37
28,100,21
28,103,50
28,107,4
28,108,3
28,109,31
28,111,7
28,115,45
28,117,2
28,120,36
28,122,1
28,123,50
28,124,21
29,0,1
29,4,26
29,8,4
29,9,23
29,11,47
29,22,10
29,25,33
29,27,36
29,28,36
29,31,34
29,32,6
29,33,37
29,36,30
29,37,37
29,38,5
29,47,27
29,49,17
29,52,24
29,53,40
29,54,43
29,57,29
29,61,49
29,63,3
29,64,29
29,65,5
29,68,12
29,69,43
29,70,44
29,72,39
29,74,9
29,78,6
29,79,29
29,80,35
29,82,45
29,85,20
29,89,42
29,90,31
29,91,44
29,94,24
29,96,11
29,97,42
29,102,8
29,103,50
29,108,2
29,109,26
29,112,15
29,113,35
29,114,35
29,117,37
29,120,35
29,122,45
30,1,21
30,2,2
30,5,12
30,6,43
30,7,32
30,10,28
30,11,43
30,12,39
30,13,26
30,15,4
30,16,18
30,27,19
30,28,6
30,31,43
30,35,34
30,36,34
30,39,23
30,40,8
30,41,10
30,43,23
30,44,19
30,47,15
30,48,18
30,52,30
30,53,40
30,54,34
30,56,33
30,58,3
30,60,29
30,61,25
30,62,6
30,63,37
30,64,13
30,66,16
30,69,9
30,70,23
30,73,4
30,75,2
30,76,11
30,78,11
30,81,48
30,83,23
30,86,48
30,89,11
30,91,11
30,93,45
30,96,10
30,98,19
30,102,50
30,105,1
30,106,31
30,110,38
30,112,27
30,114,12
30,115,13
30,116,11
30,118,6
30,121,33
30,122,50
30,123,33
31,2,5
31,3,13
31,4,50
31,11,34
31,12,28
31,14,9
31,15,17
31,19,33
31,24,7
31,25,42
31,28,41
31,32,26
31,33,46
31,36,30
31,37,12
31,38,7
31,39,12
31,42,36
31,44,6
31,45,27
31,48,33
31,49,15
31,55,36
31,57,3
31,58,18
31,59,46
31,62,1
31,63,30
31,65,46
31,66,37
31,68,33
31,69,5
31,70,10
31,71,30
31,73,12
31,76,39
31,77,44
31,80,27
31,81,50
31,82,33
31,85,26
31,88,9
31,93,46
31,94,20
31,95,1
31,97,43
31,99,30
31,101,35
31,102,11
31,104,43
31,105,10
31,109,7
31,110,15
31,111,14
31,112,49
31,113,9
31,118,18
31,120,1
31,121,12
31,122,38
31,123,47
31,124,47
32,6,45
32,7,7
32,9,37
32,10,12
32,11,18
32,13,2
32,23,3
32,24,6
32,25,16
32,29,13
32,30,48
32,34,47
32,37,14
32,38,15
32,41,44
32,43,48
32,46,1
32,47,17
32,48,41
32,50,47
32,53,40
32,54,13
32,57,24
32,58,47
32,59,43
32,60,26
32,61,1
32,63,31
32,64,1
32,65,48
32,68,24
32,69,4
32,70,5
32,73,25
32,75,27
32,76,49
32,80,39
32,82,37
32,83,17
32,84,3
32,88,42
32,91,28
32,92,34
32,93,47
32,95,15
32,97,27
32,98,45
32,101,18
32,103,15
32,104,23
32,105,4
32,106,29
32,107,30
32,108,9
32,112,18
32,114,13
32,116,44
32,117,20
32,119,20
32,120,29
33,6,33
33,7,45
33,8,1
33,9,31
33,11,43
33,12,35
33,15,23
33,18,22
33,21,31
33,22,30
33,23,36
33,27,6
33,28,44
33,30,1
33,32,18
33,37,29
33,38,33
33,39,38
33,41,31
33,43,19
33,44,19
33,47,29
33,48,8
33,51,19
33,53,46
33,55,32
33,56,6
33,57,8
33,60,49
33,62,42
33,67,21
33,69,7
33,70,19
33,72,13
33,73,22
33,74,46
33,75,44
33,76,36
33,77,48
33,78,20
33,79,13
33,81,49
33,82,12
33,83,47
33,84,23
33,85,24
33,86,3
33,90,48
33,91,44
33,92,11
33,93,9
33,96,44
33,103,34
33,104,23
33,105,47
33,106,47
33,107,25
33,108,12
33,109,20
33,110,33
33,111,49
33,113,20
33,114,7
33,115,10
33,116,15
33,117,22
33,119,26
33,121,5
33,123,25
33,124,26
34,0,15
34,2,48
34,5,13
34,6,34
34,7,10
34,8,13
34,10,37
34,12,16
34,14,14
34,16,48
34,17,32
34,18,11
34,20,5
34,23,18
34,26,5
34,29,43
34,30,35
34,32,50
34,33,34
34,35,23
34,37,46
34,39,12
34,40,39
34,41,39
34,43,17
34,45,46
34,47,20
34,48,38
34,52,9
34,55,27
34,57,15
34,58,3
34,61,12
34,63,47
34,69,17
34,73,15
34,74,50
34,75,26
34,76,50
34,77,18
34,81,13
34,82,8
34,84,42
34,85,38
34,87,21
34,90,2
34,91,13
34,92,25
34,94,32
34,96,22
34,100,18
34,102,1
34,103,46
34,104,45
34,107,23
34,109,33
34,110,39
34,111,35
34,113,42
34,115,12
34,117,5
34,118,24
34,121,10
34,123,37
34,124,34
35,1,35
35,4,41
35,10,49
35,15,7
35,17,7
35,20,31
35,24,41
35,26,27
35,27,6
35,28,13
35,30,37
35,31,43
35,33,29
35,34,7
35,36,30
35,37,14
35,38,15
35,40,12
35,41,30
35,43,23
35,45,37
35,47,19
35,49,25
35,50,39
35,52,30
35,55,34
35,56,19
35,57,13
35,63,20
35,67,22
35,68,36
35,69,43
35,76,26
35,78,7
35,80,40
35,81,23
35,85,30
35,88,7
35,90,41
35,92,3
35,96,34
35,97,20
35,99,12
35,101,45
35,103,23
35,104,15
35,108,13
35,113,41
35,116,32
35,117,2
35,120,45
35,124,40
36,0,6
36,2,26
36,3,25
36,6,8
36,8,10
36,9,15
36,14,25
36,15,40
36,16,43
36,17,40
36,20,41
36,21,42
36,23,31
36,24,25
36,25,13
36,26,28
36,29,43
36,30,41
36,31,44
36,35,6
36,37,11
36,39,20
36,40,36
36,42,38
36,43,48
36,44,31
36,47,10
36,49,49
36,52,21
36,60,20
36,62,8
36,64,8
36,65,28
36,66,1
36,68,6
36,81,38
36,87,37
36,88,47
36,90,23
36,94,4
36,95,44
36,98,41
36,100,3
36,103,13
36,104,5
36,105,49
36,109,31
36,113,38
36,115,48
36,116,9
36,117,11
36,121,44
36,123,1
37,1,15
37,4,34
37,6,17
37,7,5
37,8,15
37,9,5
37,12,46
37,15,9
37,16,40
37,18,25
37,19,18
37,21,19
37,24,17
37,30,34
37,33,29
37,35,11
37,36,49
37,38,16
37,39,13
37,41,25
37,42,9
37,43,31
37,47,14
37,48,13
37,51,18
37,54,47
37,55,10
37,56,32
37,57,25
37,58,42
37,60,45
37,61,38
37,62,37
37,64,36
37,65,13
37,66,36
37,67,16
37,69,5
37,70,49
37,74,49
37,75,2
37,76,4
37,77,17
37,83,13
37,84,1
37,85,1
37,86,10
37,89,45
37,92,21
37,95,13
37,97,44
37,102,42
37,103,30
37,104,4
37,105,31
37,106,14
