nodo_partenza,nodo_arrivo,peso_arco
105,88,40
105,112,3
105,113,43
106,14,34
106,29,25
106,41,47
106,45,41
106,56,9
106,72,23
106,87,9
106,96,21
107,17,20
107,22,5
107,37,13
107,39,46
107,50,17
107,51,3
107,65,43
107,103,29
107,104,4
107,116,12
107,118,32
107,121,50
107,122,30
108,3,24
108,7,35
108,34,15
108,42,44
108,46,10
108,57,43
108,69,24
108,89,30
108,104,9
108,114,40
109,8,33
109,14,41
109,24,9
109,26,47
109,37,29
109,39,7
109,41,18
109,51,37
109,57,19
109,60,50
109,97,12
109,103,30
109,112,17
109,113,1
109,114,48
109,119,26
110,17,14
110,32,36
110,37,24
110,39,25
110,43,17
110,53,45
110,65,14
110,79,47
110,85,21
110,98,21
110,106,12
110,119,30
110,120,1
111,17,37
111,25,9
111,32,14
111,39,3
111,53,1
111,54,33
111,72,14
111,77,14
111,82,37
111,83,24
111,92,17
111,110,25
111,119,30
112,0,17
112,12,37
112,13,12
112,15,20
112,17,34
112,22,23
112,39,26
112,55,12
112,57,42
112,59,11
112,65,3
112,84,43
112,91,35
112,93,10
112,101,30
112,107,38
112,118,2
112,120,5
113,9,23
113,10,26
113,13,40
113,18,19
113,23,37
113,28,20
113,34,7
113,36,21
113,51,45
113,63,41
113,67,5
113,71,29
113,75,45
113,76,33
113,80,18
113,87,6
113,98,5
113,114,38
113,116,26
113,123,40
114,12,33
114,34,19
114,49,13
114,68,1
114,72,45
114,83,17
114,86,5
114,90,21
114,94,11
114,95,35
114,97,23
114,106,34
114,113,1
114,115,42
115,15,4
115,16,6
115,30,27
115,36,28
115,69,2
115,84,48
115,94,7
115,97,8
115,107,34
115,113,16
116,3,40
116,23,34
116,29,44
116,31,30
116,68,1
116,70,11
116,84,28
116,89,1
116,103,27
116,104,20
116,110,3
117,17,9
117,35,21
117,49,40
117,53,5
117,54,12
117,59,48
117,60,25
117,87,2
117,92,8
117,93,32
117,97,39
117,112,14
118,37,4
118,51,26
118,81,47
118,88,23
118,102,27
118,104,30
118,109,28
118,110,17
118,112,28
119,8,10
119,13,49
119,54,9
119,57,29
119,78,42
119,85,6
119,86,23
119,88,21
119,100,4
119,103,18
119,106,41
119,110,13
119,112,26
120,1,39
120,19,18
120,40,15
120,41,50
120,57,11
120,63,36
120,80,7
120,88,12
120,93,16
120,117,7
120,123,14
120,124,11
121,11,33
121,15,44
121,34,22
121,36,14
121,38,29
121,48,32
121,49,23
121,56,31
121,70,18
121,75,6
121,105,12
122,23,8
122,35,31
122,40,17
122,71,13
122,72,8
122,75,11
122,89,27
122,96,20
122,97,48
122,113,4
123,11,4
123,17,10
123,35,4
123,36,35
123,40,25
123,46,27
123,48,22
123,73,41
123,90,50
123,98,29
123,107,29
123,108,9
123,120,2
124,5,26
124,23,20
124,24,44
124,26,3
124,31,29
124,32,37
124,45,42
124,55,14
124,58,34
124,60,12
124,63,35
124,74,48
124,91,3
124,97,7
124,101,25
124,111,22
124,121,24
124,122,22
