nodo_partenza,nodo_arrivo,peso_arco
22,524,21
22,586,26
22,1843,36
23,136,26
23,189,35
23,310,33
23,599,48
23,606,19
23,1305,1
24,38,47
24,45,42
24,51,6
24,113,38
24,150,20
24,351,7
24,427,20
24,494,1
24,696,40
24,956,33
24,1174,17
24,1328,28
24,1346,33
24,1633,10
24,1702,41
24,1774,35
24,1985,4
25,28,16
25,33,40
25,39,22
25,97,37
25,129,1
25,138,45
25,155,18
25,253,39
25,266,27
25,281,30
25,347,37
25,490,39
25,666,7
25,726,32
25,758,7
25,1045,1
25,1256,50
25,1479,12
25,1625,23
25,1699,34
25,1857,34
25,1889,50
26,64,1
26,67,46
26,105,1
26,131,43
26,444,25
26,470,49
26,485,23
26,527,6
26,636,47
26,775,18
26,991,41
26,1351,11
26,1448,48
26,1653,50
26,1909,24
27,47,24
27,62,31
27,66,50
27,82,46
27,90,23
27,96,12
27,111,15
27,121,26
27,152,19
27,161,5
27,162,3
27,194,23
27,205,49
27,244,31
27,257,42
27,419,6
27,426,30
27,604,45
27,642,15
27,721,7
27,843,37
27,942,16
27,969,6
27,1176,47
27,1267,49
27,1457,37
27,1531,15
27,1553,42
27,1593,4
27,1695,39
28,58,20
28,132,31
28,168,48
28,223,11
28,309,46
28,457,9
28,770,31
28,774,10
28,837,13
28,919,47
28,960,1
29,103,34
29,104,22
29,134,39
29,218,1
29,229,16
29,237,40
29,435,6
29,588,39
29,600,23
29,627,19
29,864,32
29,909,8
29,978,41
29,1060,5
29,1170,41
29,1488,18
29,1509,11
29,1621,26
29,1633,14
29,1727,40
31,85,45
31,145,41
31,735,50
31,1742,25
32,895,47
32,1082,11
33,73,18
33,117,34
33,635,9
33,1052,13
34,71,30
34,128,29
34,203,1
34,246,38
34,364,7
34,365,5
34,412,46
34,463,20
34,493,9
34,501,25
34,1140,24
34,1510,45
34,1782,3
35,47,12
35,62,48
35,125,18
35,542,28
36,44,42
36,334,28
36,496,29
36,1640,40
36,1683,1
36,1750,31
37,55,36
37,59,30
37,100,11
37,120,48
37,132,32
37,171,43
37,191,35
37,707,4
37,714,3
37,765,2
37,950,38
37,1000,49
37,1107,6
37,1196,34
37,1302,7
37,1498,50
37,1521,10
37,1640,18
38,80,34
38,91,21
38,193,19
38,250,44
38,295,6
38,329,4
38,372,34
38,535,15
38,694,28
38,1157,49
38,1707,30
39,44,25
39,70,20
39,113,45
39,121,30
39,169,9
39,209,3
39,252,9
39,337,13
39,583,1
39,660,50
39,773,50
39,1007,7
39,1160,23
39,1516,40
39,1670,39
39,1686,25
39,1742,43
39,1828,18
40,41,22
40,58,24
40,363,41
40,399,23
40,864,1
40,1101,6
41,50,12
41,339,14
41,1077,29
41,1804,34
42,98,12
42,109,31
42,628,47
42,877,22
42,1092,46
42,1412,13
43,92,45
43,107,4
43,110,38
43,254,5
43,304,21
43,315,28
43,433,42
43,443,33
43,476,38
43,496,50
43,517,47
43,555,42
43,699,21
43,785,41
43,879,11
43,903,5
43,1065,1
43,1121,18
43,1147,47
43,1322,36
43,1534,3
43,1833,11
44,77,10
44,118,10
44,125,42
44,145,5
44,149,17
44,267,12
44,371,33
44,448,10
44,638,33
44,665,27
44,698,10
44,746,10
44,851,38
44,894,48
44,988,45
44,1094,44
44,1152,11
44,1219,4
44,1346,41
44,1476,27
44,1528,10
44,1655,34
44,1670,23
44,1727,34
44,1820,11
44,1927,9
45,64,36
45,134,36
45,156,31
45,180,2
45,242,44
45,255,38
45,298,5
45,354,27
45,358,46
45,858,50
45,886,30
45,949,20
45,1260,7
45,1321,10
45,1535,49
45,1965,28
46,147,36
46,233,37
46,431,44
46,602,9
46,612,23
46,977,1
46,988,34
46,1187,16
46,1213,25
46,1354,5
46,1429,20
46,1472,7
46,1567,41
46,1669,25
46,1821,1
46,1908,29
46,1913,18
47,305,3
47,340,17
47,830,5
48,141,9
48,270,42
49,56,14
49,126,48
49,438,44
49,670,6
49,949,35
49,1098,4
49,1645,5
49,1777,6
50,59,44
50,160,43
50,830,14
50,1505,8
51,199,6
51,735,2
52,88,16
52,163,17
52,257,26
52,354,1
52,528,33
52,582,34
52,752,23
52,841,41
52,1070,28
52,1757,44
53,67,25
53,70,38
53,151,43
53,292,4
53,1001,37
53,1014,50
53,1043,40
53,1437,31
54,451,19
54,1104,3
55,369,44
55,571,37
55,720,13
55,1073,44
55,1208,47
55,1214,30
56,210,28
56,212,4
56,689,49
56,1760,50
58,73,28
58,84,33
58,92,27
58,123,5
58,135,32
58,143,28
58,214,5
58,245,8
58,323,16
58,418,47
58,442,12
58,477,22
58,522,36
58,536,22
58,786,7
58,975,13
58,1114,42
58,1262,31
58,1416,6
58,1565,35
60,83,47
60,84,10
60,441,27
60,875,34
60,1046,13
60,1198,32
60,1278,40
61,222,11
61,241,4
61,275,35
61,620,16
61,860,22
61,1363,10
62,479,13
62,610,49
62,1028,13
64,93,35
64,399,10
64,403,38
64,548,40
64,653,50
64,1165,17
64,1792,50
65,76,11
65,322,1
65,351,7
65,723,7
65,1294,31
66,197,47
66,352,50
66,530,23
67,89,18
67,201,15
67,341,20
67,458,27
67,469,43
67,479,43
67,570,5
67,687,7
67,834,42
67,1036,50
67,1072,19
67,1076,41
67,1114,32
67,1173,8
67,1174,32
67,1295,29
67,1330,19
67,1338,31
67,1392,6
68,273,29
68,669,31
68,1486,46
69,89,35
69,99,7
69,122,35
69,293,44
69,789,33
70,82,47
70,86,21
70,106,50
70,302,15
70,361,24
70,511,24
70,583,41
70,1009,16
70,1134,27
70,1135,38
70,1250,29
70,1287,37
70,1413,50
70,1533,10
70,1578,3
70,1933,26
71,102,44
71,220,23
71,249,27
71,392,36
71,634,35
71,649,2
71,650,9
71,708,9
71,841,42
71,1125,11
71,1164,1
71,1549,11
71,1600,35
72,553,16
72,1676,50
73,76,22
73,101,24
73,103,39
73,139,33
73,179,8
73,532,37
73,572,23
73,795,24
73,1113,13
73,1209,1
73,1767,34
74,268,49
74,316,48
74,455,35
74,468,15
74,881,25
74,932,12
75,191,35
76,248,4
76,425,20
76,690,27
76,1149,8
76,1781,13
77,159,1
77,278,37
77,416,21
77,725,44
78,207,32
78,388,31
78,557,42
78,853,45
78,1369,20
78,1809,22
79,108,33
79,128,25
79,227,33
79,239,32
79,303,3
79,389,4
79,565,44
79,993,11
79,1099,31
79,1436,21
79,1619,6
79,1723,16
80,109,42
80,199,2
80,243,19
80,331,50
80,380,21
80,417,5
80,446,44
80,566,14
80,662,4
80,670,43
80,709,44
80,823,33
80,971,35
80,974,24
80,1126,35
80,1127,7
80,1211,9
80,1349,42
80,1431,18
80,1442,2
80,1881,10
81,225,9
81,227,1
81,262,15
81,290,41
81,408,35
81,429,9
81,489,48
81,829,39
81,1276,6
81,1544,48
82,122,46
82,236,8
82,422,22
82,703,36
82,800,7
82,1010,7
83,696,35
84,1115,28
85,93,1
85,119,24
85,192,17
85,328,12
85,346,27
85,417,11
85,498,38
85,513,22
85,774,21
85,1017,47
85,1071,1
85,1112,48
85,1419,2
85,1602,22
85,1678,25
85,1852,19
86,110,25
86,157,33
86,165,46
86,302,11
86,358,12
86,813,18
86,832,11
86,1339,12
87,135,36
87,462,42
87,1079,10
88,190,23
88,1460,4
88,1836,33
88,1912,39
88,1945,46
89,91,5
89,142,12
89,214,40
89,226,30
89,235,43
89,299,28
89,310,28
89,400,15
89,525,12
89,555,47
89,602,23
89,719,23
89,759,19
89,959,23
89,998,14
89,1179,33
89,1451,33
89,1517,24
89,1673,45
91,275,43
91,309,6
91,345,13
91,1961,25
92,196,26
92,459,49
92,1353,31
92,1388,31
92,1502,6
93,137,21
93,155,8
93,520,47
93,591,22
93,601,36
93,676,30
93,1262,12
94,426,4
94,702,13
94,878,36
94,1234,38
94,1235,11
94,1259,8
94,1303,6
94,1365,49
94,1662,36
94,1928,37
95,661,19
95,1696,46
96,357,2
96,430,9
96,497,47
96,1238,32
96,1655,46
96,1656,22
97,432,42
97,708,5
97,1031,15
97,1162,7
97,1599,14
97,1608,13
97,1730,23
98,183,28
98,375,43
98,923,33
98,1300,46
99,102,6
99,144,41
99,161,28
99,183,17
99,228,42
99,297,32
99,353,19
99,623,46
99,938,40
99,979,47
99,1031,45
99,1217,34
99,1856,40
99,1863,14
99,1890,19
100,139,30
100,168,11
100,192,10
100,207,47
100,232,17
100,249,7
100,935,28
100,995,9
100,1004,49
100,1449,28
100,1466,40
100,1557,24
100,1636,32
100,1831,14
100,1990,14
102,167,29
102,215,16
102,368,13
102,582,36
102,775,26
102,783,11
102,1111,30
102,1438,47
104,165,41
104,200,36
104,817,18
104,855,5
104,948,34
104,1005,6
104,1263,33
104,1634,48
104,1825,13
104,1863,14
105,153,43
105,205,35
105,264,21
105,306,9
105,328,13
105,462,34
105,474,31
105,546,48
105,717,47
105,793,4
105,838,25
106,660,14
106,1755,8
107,452,16
107,815,27
108,216,41
108,518,27
108,853,10
108,1050,42
108,1515,38
108,1805,35
109,127,22
109,186,11
109,413,1
109,591,36
109,681,39
109,915,25
109,999,19
109,1096,28
109,1103,34
109,1240,2
109,1295,2
109,1435,24
109,1590,9
109,1709,41
109,1762,39
109,1917,35
110,111,1
110,114,29
110,204,29
110,220,21
110,271,47
110,567,43
110,1341,29
110,1489,47
110,1819,31
110,1911,41
111,174,11
111,437,49
111,595,46
111,1329,11
111,1572,13
111,1754,28
111,1807,9
112,164,2
112,251,11
112,432,1
112,473,7
112,707,39
112,789,35
112,1090,21
112,1116,31
112,1344,19
112,1378,13
113,143,14
113,274,15
113,567,36
113,624,3
113,629,35
113,667,38
113,738,21
113,756,40
113,866,36
113,891,32
113,973,46
113,1179,3
113,1313,14
113,1428,7
113,1526,2
113,1733,28
113,1813,7
113,1967,23
114,234,41
114,514,25
114,1577,46
114,1663,37
114,1797,45
115,130,1
115,263,49
115,491,38
115,492,29
115,843,6
115,874,50
115,933,2
115,1204,17
115,1481,17
116,126,50
116,142,13
116,324,38
116,366,22
116,457,47
116,782,48
116,1035,26
116,1957,9
117,197,33
117,263,18
117,311,2
117,497,9
117,803,19
117,924,50
117,1513,12
117,1642,44
117,1679,26
117,1718,37
118,350,10
118,1456,15
118,1956,18
119,910,40
120,179,42
120,644,38
120,1396,10
120,1453,43
120,1482,24
120,1597,38
120,1691,2
121,237,42
121,277,49
121,439,50
121,441,19
121,511,13
121,673,26
121,982,23
121,990,6
121,1293,31
121,1327,32
121,1464,12
121,1802,50
121,1815,34
121,1926,48
122,180,39
122,252,50
122,321,42
122,397,2
122,401,41
122,503,45
122,831,1
122,978,13
123,211,29
123,474,3
123,482,3
123,1145,30
124,412,29
124,445,1
124,464,9
124,486,34
124,516,6
124,691,34
124,1381,3
124,1826,39
125,173,47
126,259,48
126,272,25
126,402,5
126,1516,15
126,1537,46
127,332,15
127,904,40
127,1697,12
127,1978,14
128,159,43
128,236,18
128,558,33
128,605,32
128,1064,36
128,1071,5
128,1242,4
128,1378,44
128,1501,43
128,1708,16
128,1865,10
128,1974,34
129,223,37
129,464,12
129,674,40
129,793,43
129,810,28
129,998,37
129,1111,45
129,1474,13
129,1870,24
130,238,36
130,619,22
130,882,7
130,919,27
130,1184,38
130,1630,21
130,1793,5
131,546,25
131,915,48
131,1081,24
131,1156,5
131,1191,16
131,1578,20
131,1902,46
132,152,41
133,449,50
133,928,6
133,1996,44
134,325,23
134,934,2
134,1157,33
135,247,25
135,936,17
135,964,41
135,1043,1
135,1543,49
135,1835,31
136,210,30
136,400,26
136,404,13
136,470,37
136,521,28
136,659,20
136,756,46
136,820,10
136,912,47
136,1189,1
136,1456,41
136,1463,34
136,1477,32
137,1286,39
137,1455,43
137,1925,40
138,684,27
138,740,1
139,231,31
139,255,44
139,306,24
139,531,50
139,541,25
139,795,30
140,169,2
140,175,45
140,208,1
140,226,36
140,664,15
140,676,15
140,753,30
140,957,11
140,1017,50
140,1063,25
140,1274,21
140,1792,35
140,1923,27
140,1948,47
141,188,17
141,211,46
141,657,27
141,1177,7
141,1560,50
141,1611,46
141,1621,15
141,1723,20
142,970,38
142,1112,34
142,1309,40
143,308,44
143,728,27
143,1141,37
143,1320,1
143,1359,47
143,1613,35
144,599,1
144,1255,21
145,148,29
145,221,35
145,234,20
145,316,12
145,332,9
145,465,39
145,642,50
145,654,48
145,665,42
145,692,9
145,976,21
145,1344,17
145,1647,31
145,1736,7
145,1806,46
146,258,9
146,385,12
146,845,41
146,1137,50
146,1428,6
146,1995,46
147,652,4
147,980,1
147,1150,15
148,307,43
148,335,13
148,346,13
148,391,38
148,1333,35
149,174,15
149,182,30
149,471,17
149,545,25
149,575,29
149,656,26
149,754,38
149,807,18
149,889,37
149,922,19
149,951,1
149,1074,15
149,1394,10
149,1400,31
149,1508,16
149,1545,34
150,722,39
150,890,6
150,902,38
150,1308,11
150,1585,35
151,280,3
151,319,24
151,621,26
151,1072,46
151,1802,20
152,265,18
152,1254,2
153,198,28
153,362,24
153,525,33
153,584,6
153,724,8
153,840,9
153,895,7
153,1352,11
153,1371,5
153,1473,26
154,374,19
155,415,24
156,178,40
156,204,38
156,407,29
156,423,15
156,538,39
156,590,12
156,718,48
156,850,21
156,857,32
156,1023,5
156,1284,43
156,1392,30
156,1875,49
157,162,1
157,515,5
157,693,7
157,1239,36
157,1403,1
158,281,36
158,342,49
158,1105,22
159,396,41
159,737,43
159,778,24
159,1415,36
159,1469,7
159,1853,17
160,992,31
160,1316,17
161,258,22
161,487,2
161,605,47
161,821,7
161,879,24
161,1036,4
161,1512,48
162,224,23
162,421,39
162,769,20
163,640,40
163,889,50
163,893,40
163,1194,3
163,1505,17
164,1148,10
166,711,11
166,776,50
166,1038,31
166,1598,6
166,1917,16
167,719,1
167,1532,46
168,1542,3
169,181,23
170,410,1
170,549,31
170,614,41
170,1282,13
170,1410,38
170,1820,3
170,1867,17
171,370,27
171,986,41
171,1919,7
172,187,23
172,323,15
172,341,38
172,349,9
172,377,48
172,940,43
172,1273,32
173,1233,45
173,1383,40
174,576,44
174,640,15
174,819,41
174,1139,17
174,1506,50
174,1829,27
175,1955,37
176,383,38
176,610,22
176,617,6
176,1441,8
176,1903,40
177,256,12
177,478,22
177,962,9
177,1264,40
178,276,9
178,348,7
178,856,24
178,1638,7
179,195,24
179,543,34
179,749,40
179,835,43
179,1366,2
180,1091,44
180,1145,1
180,1199,11
181,1481,47
182,631,5
183,487,11
183,547,17
183,686,19
183,867,12
183,1385,30
183,1768,26
183,1999,9
184,215,44
184,243,14
184,300,26
184,385,32
184,471,37
184,604,32
184,648,16
184,747,3
184,1124,18
184,1450,18
185,186,2
185,221,44
185,363,33
185,381,3
185,390,29
185,451,49
185,805,40
185,851,11
185,888,26
185,944,29
185,1110,25
185,1247,46
185,1292,35
185,1665,36
185,1766,22
186,230,40
186,710,27
186,943,3
187,1076,36
188,563,38
188,1131,2
188,1420,27
189,244,41
189,266,34
189,274,5
189,299,48
189,312,17
189,339,22
189,372,48
189,386,43
189,491,47
189,519,1
189,618,23
189,758,6
189,1080,13
189,1135,10
189,1297,43
189,1527,30
189,1686,10
189,1774,45
189,1812,49
189,1914,49
190,312,12
190,512,22
190,681,22
190,1003,48
190,1047,27
190,1127,15
190,1253,26
190,1583,34
190,1657,47
190,1838,39
191,875,34
192,950,47
193,201,34
193,229,32
193,434,5
193,493,50
193,505,3
193,508,9
193,533,7
193,581,40
193,794,4
193,824,10
193,916,27
193,1109,32
193,1451,20
193,1500,5
193,1705,43
193,1745,38
193,1939,14
193,1983,24
193,1993,44
194,452,2
194,576,32
194,980,27
194,1383,1
194,1439,30
194,1770,17
195,298,1
195,629,42
195,996,48
195,1343,24
196,280,36
197,485,44
197,499,38
197,700,28
197,725,33
197,1455,30
197,1554,16
197,1721,33
198,222,27
198,389,31
198,1195,13
198,1661,2
199,1039,16
200,359,21
200,530,42
200,697,11
200,1080,34
200,1109,25
200,1241,9
200,1289,28
200,1453,30
200,1678,41
200,1752,6
200,1973,24
201,208,37
201,217,28
201,230,9
201,331,8
201,396,41
201,694,50
201,777,1
201,938,47
201,1988,27
204,264,11
204,405,18
204,473,16
204,532,17
204,741,45
204,1002,35
204,1184,31
204,1244,36
204,1478,40
204,1710,33
205,1049,3
206,228,25
206,394,46
206,759,20
206,798,29
206,1199,43
207,349,26
207,356,11
207,461,28
207,545,18
207,723,22
207,1326,12
207,1422,45
207,1429,10
207,1493,24
207,1502,4
207,1800,9
208,387,14
208,593,6
208,822,11
208,1411,25
208,1546,34
208,1789,8
209,713,28
209,767,50
209,861,25
209,1193,30
210,375,33
210,391,19
210,420,28
211,908,23
212,556,1
212,1055,11
213,477,7
213,508,50
213,649,26
213,743,44
214,911,15
214,1097,16
214,1530,50
214,1644,25
214,1828,25
214,1834,39
216,744,41
216,860,22
216,1137,15
216,1249,31
216,1279,31
217,278,42
217,282,47
217,300,37
217,482,8
217,679,10
217,715,13
217,1462,33
217,1545,9
217,1872,2
218,268,5
218,283,12
218,318,31
218,330,37
218,371,45
218,746,21
218,925,43
218,973,46
218,1796,30
219,757,27
219,1128,34
219,1270,34
219,1327,37
219,1606,5
219,1762,16
219,1818,7
220,362,14
220,424,43
220,437,24
220,1599,17
221,333,40
221,409,20
221,953,18
222,450,15
222,917,19
222,1221,16
222,1420,10
223,245,41
223,566,31
223,685,43
223,888,15
223,1081,17
223,1536,16
224,578,15
224,584,23
224,630,14
224,1486,1
224,1753,41
225,548,13
225,695,41
225,1048,21
225,1234,48
225,1336,13
225,1406,14
225,1744,6
226,1519,24
226,1877,20
227,334,25
227,1345,1
227,1620,23
227,1703,11
228,337,9
228,453,43
228,732,15
228,772,31
228,1275,40
229,760,30
229,780,26
229,821,27
229,855,25
229,1038,28
229,1102,34
229,1311,24
230,1191,50
231,256,49
231,286,12
231,347,16
231,443,13
231,755,22
231,1315,44
231,1883,4
231,1907,25
232,247,32
232,284,14
232,289,24
232,294,3
232,327,37
232,398,35
232,472,30
232,1444,11
232,1811,24
232,1977,8
233,241,44
233,1443,32
233,1496,25
233,1566,50
234,573,30
234,732,49
234,846,34
234,984,3
234,1842,6
235,799,1
235,848,42
235,1155,36
235,1734,35
235,1798,46
236,1823,31
237,1471,11
237,1548,25
238,616,37
238,1218,21
238,1229,49
239,269,25
239,689,3
