nodo_partenza,nodo_arrivo,peso_arco
8,48,23
8,49,43
8,58,17
8,65,22
8,96,18
8,102,32
8,103,45
8,107,39
8,114,40
8,152,44
8,157,44
8,159,33
8,162,1
8,164,20
8,172,43
8,195,38
9,60,31
9,64,5
9,83,17
9,178,2
11,22,34
11,23,33
11,179,15
11,202,7
11,238,13
12,14,14
12,20,11
12,21,45
12,28,33
12,30,47
12,78,22
12,85,25
13,29,21
13,80,40
13,93,6
15,59,1
15,132,10
15,156,44
15,199,9
15,206,1
15,234,17
16,18,11
16,29,20
16,34,41
16,39,26
16,40,27
16,41,46
16,52,9
16,56,39
16,90,25
16,91,30
16,124,17
16,204,41
16,211,48
16,226,40
16,229,18
17,24,24
17,36,5
17,43,22
17,66,50
17,72,16
17,74,38
17,98,38
17,105,49
17,116,15
17,233,30
18,81,20
18,249,17
19,133,3
20,42,10
20,101,13
20,131,37
21,22,5
21,71,11
21,169,7
22,52,18
23,70,26
23,185,14
23,240,32
24,113,0
24,122,9
24,160,32
25,87,39
25,91,43
25,147,26
25,216,11
25,238,3
26,36,50
26,46,47
26,68,7
26,102,13
26,108,28
26,237,8
27,61,5
27,88,50
27,141,4
27,179,35
27,201,26
28,62,41
28,82,40
28,100,8
28,221,0
29,72,4
29,130,36
30,38,36
30,76,47
30,110,29
30,141,48
31,180,29
32,48,6
32,217,6
32,241,41
33,40,31
33,99,10
33,135,10
33,195,11
34,100,33
34,176,11
35,202,32
36,44,19
36,47,0
36,50,34
36,57,34
36,107,33
36,111,30
36,115,26
36,119,3
36,129,41
36,132,13
36,165,48
36,209,49
36,212,30
36,239,43
37,198,7
37,241,27
38,47,28
38,67,9
38,79,14
38,198,43
39,49,24
39,125,32
40,53,49
40,74,11
40,93,11
40,199,35
42,45,12
42,56,16
42,105,26
42,110,17
42,158,0
42,190,24
43,53,38
43,88,5
44,58,14
46,176,31
47,73,41
47,84,22
47,150,26
47,174,20
47,183,20
47,205,43
47,240,22
48,167,8
48,187,2
48,188,0
49,51,8
49,54,17
49,69,12
49,86,1
49,94,16
49,125,37
49,140,12
49,142,45
49,154,13
50,51,39
51,219,31
52,61,27
52,161,25
54,97,25
54,116,27
54,124,13
55,154,42
55,186,44
56,89,16
56,113,24
57,90,38
57,121,10
57,127,22
57,205,40
57,213,35
57,216,39
57,243,37
58,95,19
58,138,36
58,166,2
58,169,40
59,117,12
60,97,27
62,211,11
63,247,8
64,78,15
64,126,0
68,128,48
68,224,14
69,165,25
69,173,50
70,143,41
70,233,29
70,246,11
71,149,42
74,77,40
74,95,32
74,130,41
74,186,10
75,156,36
75,188,43
75,196,39
75,208,37
76,85,2
77,112,35
77,153,16
78,81,1
78,134,15
79,118,30
79,151,32
79,153,3
79,191,24
81,123,40
81,127,3
81,157,15
82,146,44
83,148,47
85,175,47
86,158,44
86,177,34
87,144,38
87,149,22
88,126,4
89,119,47
90,183,37
90,201,28
90,214,23
91,225,50
92,145,47
92,175,13
95,145,1
96,103,8
96,109,0
96,134,49
96,168,2
97,111,36
97,147,30
97,187,6
98,104,0
99,115,8
100,104,23
103,120,29
103,177,30
103,193,14
103,219,11
105,118,49
109,120,41
110,112,47
115,159,15
116,144,1
118,170,24
118,192,42
118,236,31
120,161,18
121,239,9
126,143,1
126,244,28
127,232,23
128,184,28
128,191,25
129,242,6
130,151,13
130,163,10
130,227,4
131,137,14
131,207,11
131,220,18
132,136,45
132,225,26
133,193,45
133,245,46
134,200,10
135,210,34
136,167,6
139,146,4
143,152,45
147,220,12
148,196,18
148,230,28
148,246,39
153,190,27
153,194,22
153,226,16
156,163,11
156,227,50
157,166,46
157,194,39
157,218,3
160,185,43
160,213,30
161,178,15
162,249,7
163,174,24
166,189,0
166,214,23
166,215,17
166,228,34
168,223,25
172,206,2
178,223,5
181,192,7
183,184,10
185,197,9
191,212,12
194,234,36
196,210,5
196,235,16
198,232,36
200,231,38
202,204,48
205,222,48
214,235,38
215,222,28
215,228,46
215,230,6
215,247,50
234,248,29
239,242,5
